S,10,748697.62,4081092.95
S,10,748707.68,4081093.24
S,10,748717.73,4081093.65
S,10,748727.79,4081093.95
S,10,748737.85,4081094.24
S,10,748747.91,4081094.53
S,10,748757.97,4081094.83
S,10,748768.02,4081095.24
S,10,748778.08,4081095.53
S,10,748786.22,4081095.77
S,10,748786.30,4081093.03
S,10,748778.16,4081092.79
S,10,748768.10,4081092.50
S,10,748758.05,4081092.09
S,10,748747.99,4081091.79
S,10,748737.93,4081091.50
S,10,748727.87,4081091.20
S,10,748717.81,4081090.91
S,10,748707.76,4081090.50
S,10,748697.70,4081090.20
S,10,748687.64,4081089.91
S,10,748677.58,4081089.62
S,10,748667.36,4081089.32
S,10,748657.30,4081089.02
S,10,748647.25,4081088.61
S,10,748637.19,4081088.32
S,10,748627.13,4081088.02
S,10,748617.07,4081087.73
S,10,748607.01,4081087.43
S,10,748596.79,4081087.02
S,10,748586.74,4081086.72
S,10,748576.68,4081086.31
S,10,748566.62,4081086.02
S,10,748556.56,4081085.72
S,10,748546.50,4081085.43
S,10,748536.45,4081085.14
S,10,748526.23,4081084.72
S,10,748516.17,4081084.42
S,10,748506.11,4081084.01
S,10,748496.06,4081083.72
S,10,748486.00,4081083.42
S,10,748475.94,4081083.13
S,10,748465.88,4081082.84
S,10,748455.66,4081082.54
S,10,748445.60,4081082.25
S,10,748435.55,4081081.83
S,10,748425.49,4081081.54
S,10,748415.43,4081081.25
S,10,748405.37,4081080.95
S,10,748395.31,4081080.66
S,10,748389.21,4081080.36
S,10,748389.28,4081077.74
S,10,748395.39,4081078.04
S,10,748405.45,4081078.33
S,10,748415.50,4081078.62
S,10,748425.56,4081078.92
S,10,748435.62,4081079.21
S,10,748445.68,4081079.62
S,10,748455.74,4081079.92
S,10,748465.96,4081080.21
S,10,748476.02,4081080.51
S,10,748486.07,4081080.80
S,10,748496.13,4081081.10
S,10,748506.19,4081081.39
S,10,748516.25,4081081.80
S,10,748526.30,4081082.10
S,10,748536.53,4081082.39
S,10,748546.58,4081082.69
S,10,748556.64,4081082.98
S,10,748566.70,4081083.27
S,10,748576.76,4081083.57
S,10,748586.82,4081083.98
S,10,748596.87,4081084.27
S,10,748607.09,4081084.69
S,10,748617.15,4081084.99
S,10,748627.21,4081085.28
S,10,748637.27,4081085.57
S,10,748647.33,4081085.87
S,10,748657.38,4081086.28
S,10,748667.44,4081086.57
S,10,748677.66,4081086.87
S,10,748687.72,4081087.17
S,10,748697.78,4081087.46
S,10,748707.84,4081087.75
S,10,748717.89,4081088.17
S,10,748727.95,4081088.46
S,10,748738.01,4081088.76
S,10,748748.07,4081089.05
S,10,748758.13,4081089.34
S,10,748768.18,4081089.76
S,10,748778.24,4081090.05
S,10,748786.38,4081090.29
S,10,748786.46,4081087.50
S,10,748778.32,4081087.27
S,10,748768.26,4081086.97
S,10,748758.20,4081086.68
S,10,748748.15,4081086.26
S,10,748738.09,4081085.97
S,10,748728.03,4081085.68
S,10,748717.97,4081085.38
S,10,748707.92,4081084.97
S,10,748697.86,4081084.68
S,10,748687.80,4081084.38
S,10,748677.74,4081084.09
S,10,748667.52,4081083.79
S,10,748657.46,4081083.50
S,10,748647.41,4081083.08
S,10,748637.35,4081082.79
S,10,748627.29,4081082.50
S,10,748617.23,4081082.20
S,10,748607.17,4081081.91
S,10,748596.96,4081081.49
S,10,748586.90,4081081.20
S,10,748576.84,4081080.78
S,10,748566.78,4081080.49
S,10,748556.72,4081080.20
S,10,748546.67,4081079.90
S,10,748536.61,4081079.61
S,10,748526.39,4081079.31
S,10,748516.33,4081078.90
S,10,748506.27,4081078.60
S,10,748496.21,4081078.31
S,10,748486.16,4081078.02
S,10,748476.10,4081077.72
S,10,748466.04,4081077.43
S,10,748455.82,4081077.01
S,10,748445.76,4081076.72
S,10,748435.71,4081076.31
S,10,748425.65,4081076.01
S,10,748415.59,4081075.72
S,10,748405.53,4081075.43
S,10,748395.47,4081075.13
S,10,748389.37,4081074.83
S,10,748389.45,4081072.09
S,10,748395.55,4081072.39
S,10,748405.61,4081072.68
S,10,748415.67,4081072.98
S,10,748425.73,4081073.27
S,10,748435.79,4081073.56
S,10,748445.84,4081073.98
S,10,748455.90,4081074.27
S,10,748466.12,4081074.69
S,10,748476.18,4081074.98
S,10,748486.24,4081075.27
S,10,748496.29,4081075.57
S,10,748506.35,4081075.86
S,10,748516.41,4081076.16
S,10,748526.47,4081076.57
S,10,748536.69,4081076.87
S,10,748546.75,4081077.16
S,10,748556.80,4081077.45
S,10,748566.86,4081077.75
S,10,748576.92,4081078.04
S,10,748586.98,4081078.45
S,10,748597.04,4081078.75
S,10,748607.25,4081079.17
S,10,748617.31,4081079.46
S,10,748627.37,4081079.75
S,10,748637.43,4081080.05
S,10,748647.49,4081080.34
S,10,748657.54,4081080.75
S,10,748667.60,4081081.05
S,10,748677.82,4081081.35
S,10,748687.88,4081081.64
S,10,748697.94,4081081.93
S,10,748708.00,4081082.23
S,10,748718.05,4081082.64
S,10,748728.11,4081082.93
S,10,748738.17,4081083.23
S,10,748748.23,4081083.52
S,10,748758.28,4081083.93
S,10,748768.34,4081084.23
S,10,748778.40,4081084.52
S,10,748786.54,4081084.76
S,10,748786.63,4081081.90
S,10,748778.49,4081081.66
S,10,748768.43,4081081.37
S,10,748758.37,4081081.07
S,10,748748.31,4081080.66
S,10,748738.25,4081080.37
S,10,748728.20,4081080.07
S,10,748718.14,4081079.78
S,10,748708.08,4081079.37
S,10,748698.02,4081079.07
S,10,748687.96,4081078.78
S,10,748677.91,4081078.48
S,10,748667.68,4081078.19
S,10,748657.63,4081077.89
S,10,748647.57,4081077.48
S,10,748637.51,4081077.19
S,10,748627.45,4081076.89
S,10,748617.40,4081076.60
S,10,748607.34,4081076.30
S,10,748597.12,4081076.01
S,10,748587.06,4081075.71
S,10,748577.00,4081075.30
S,10,748566.94,4081075.01
S,10,748556.88,4081074.71
S,10,748546.83,4081074.42
S,10,748536.77,4081074.12
S,10,748526.55,4081073.83
S,10,748516.49,4081073.41
S,10,748506.43,4081073.12
S,10,748496.37,4081072.83
S,10,748486.32,4081072.53
S,10,748476.26,4081072.24
S,10,748466.20,4081071.94
S,10,748455.98,4081071.53
S,10,748445.92,4081071.23
S,10,748435.87,4081070.82
S,10,748425.81,4081070.53
S,10,748415.75,4081070.23
S,10,748405.69,4081069.94
S,10,748395.63,4081069.65
S,10,748389.53,4081069.35
S,10,748389.61,4081066.61
S,10,748395.71,4081066.90
S,10,748405.77,4081067.20
S,10,748415.83,4081067.49
S,10,748425.89,4081067.79
S,10,748435.95,4081068.08
S,10,748446.00,4081068.49
S,10,748456.06,4081068.79
S,10,748466.28,4081069.20
S,10,748476.34,4081069.50
S,10,748486.40,4081069.79
S,10,748496.45,4081070.08
S,10,748506.51,4081070.38
S,10,748516.57,4081070.67
S,10,748526.63,4081071.08
S,10,748536.85,4081071.38
S,10,748546.91,4081071.68
S,10,748556.96,4081071.97
S,10,748567.02,4081072.26
S,10,748577.08,4081072.56
S,10,748587.14,4081072.97
S,10,748597.20,4081073.26
S,10,748607.42,4081073.56
S,10,748617.48,4081073.86
S,10,748627.53,4081074.15
S,10,748637.59,4081074.44
S,10,748647.65,4081074.74
S,10,748657.71,4081075.15
S,10,748667.76,4081075.44
S,10,748677.98,4081075.86
S,10,748688.04,4081076.15
S,10,748698.10,4081076.45
S,10,748708.16,4081076.74
S,10,748718.21,4081077.16
S,10,748728.27,4081077.45
S,10,748738.33,4081077.74
S,10,748748.39,4081078.04
S,10,748758.44,4081078.45
S,10,748768.50,4081078.74
S,10,748778.56,4081079.04
S,10,748786.70,4081079.28
S,10,748786.78,4081076.53
S,10,748778.64,4081076.30
S,10,748768.58,4081076.00
S,10,748758.52,4081075.71
S,10,748748.47,4081075.29
S,10,748738.41,4081075.00
S,10,748728.35,4081074.71
S,10,748718.29,4081074.41
S,10,748708.24,4081074.00
S,10,748698.18,4081073.71
S,10,748688.12,4081073.41
S,10,748678.06,4081073.12
S,10,748667.84,4081072.82
S,10,748657.78,4081072.53
S,10,748647.73,4081072.11
S,10,748637.67,4081071.82
S,10,748627.61,4081071.53
S,10,748617.55,4081071.23
S,10,748607.49,4081070.94
S,10,748597.28,4081070.52
S,10,748587.22,4081070.23
S,10,748577.16,4081069.81
S,10,748567.10,4081069.52
S,10,748557.04,4081069.23
S,10,748546.99,4081068.93
S,10,748536.93,4081068.64
S,10,748526.71,4081068.22
S,10,748516.65,4081067.81
S,10,748506.60,4081067.52
S,10,748496.54,4081067.22
S,10,748486.48,4081066.93
S,10,748476.42,4081066.63
S,10,748466.36,4081066.34
S,10,748456.14,4081066.04
S,10,748446.08,4081065.75
S,10,748436.03,4081065.34
S,10,748425.97,4081065.04
S,10,748415.91,4081064.75
S,10,748405.85,4081064.46
S,10,748395.79,4081064.16
S,10,748389.69,4081063.87
S,10,748389.77,4081061.12
S,10,748395.87,4081061.42
S,10,748405.93,4081061.71
S,10,748415.99,4081062.01
S,10,748426.05,4081062.30
S,10,748436.11,4081062.59
S,10,748446.16,4081063.01
S,10,748456.22,4081063.30
S,10,748466.44,4081063.72
S,10,748476.50,4081064.01
S,10,748486.56,4081064.31
S,10,748496.61,4081064.60
S,10,748506.67,4081064.89
S,10,748516.73,4081065.19
S,10,748526.79,4081065.60
S,10,748537.01,4081065.90
S,10,748547.07,4081066.19
S,10,748557.12,4081066.48
S,10,748567.18,4081066.78
S,10,748577.24,4081067.07
S,10,748587.30,4081067.48
S,10,748597.36,4081067.78
S,10,748607.58,4081068.08
S,10,748617.64,4081068.37
S,10,748627.69,4081068.66
S,10,748637.75,4081068.96
S,10,748647.81,4081069.25
S,10,748657.87,4081069.66
S,10,748667.93,4081069.96
S,10,748678.15,4081070.26
S,10,748688.20,4081070.55
S,10,748698.26,4081070.84
S,10,748708.32,4081071.14
S,10,748718.38,4081071.55
S,10,748728.44,4081071.85
S,10,748738.49,4081072.14
S,10,748748.55,4081072.43
S,10,748758.61,4081072.85
S,10,748768.67,4081073.14
S,10,748778.73,4081073.43
S,10,748786.87,4081073.67
S,10,748786.94,4081071.05
S,10,748778.80,4081070.81
S,10,748768.74,4081070.52
S,10,748758.68,4081070.22
S,10,748748.63,4081069.81
S,10,748738.57,4081069.52
S,10,748728.51,4081069.22
S,10,748718.45,4081068.93
S,10,748708.40,4081068.52
S,10,748698.34,4081068.22
S,10,748688.28,4081067.93
S,10,748678.22,4081067.63
S,10,748668.00,4081067.34
S,10,748657.94,4081067.04
S,10,748647.89,4081066.63
S,10,748637.83,4081066.34
S,10,748627.77,4081066.04
S,10,748617.71,4081065.75
S,10,748607.65,4081065.45
S,10,748597.43,4081065.16
S,10,748587.37,4081064.86
S,10,748577.32,4081064.45
S,10,748567.26,4081064.16
S,10,748557.20,4081063.86
S,10,748547.14,4081063.57
S,10,748537.08,4081063.27
S,10,748526.87,4081062.74
S,10,748516.81,4081062.32
S,10,748506.76,4081062.03
S,10,748496.70,4081061.74
S,10,748486.64,4081061.44
S,10,748476.58,4081061.15
S,10,748466.52,4081060.86
S,10,748456.30,4081060.56
S,10,748446.24,4081060.26
S,10,748436.19,4081059.85
S,10,748426.13,4081059.56
S,10,748416.07,4081059.26
S,10,748406.01,4081058.97
S,10,748395.95,4081058.68
S,10,748389.85,4081058.38
S,10,748389.93,4081055.64
S,10,748396.03,4081055.94
S,10,748406.09,4081056.23
S,10,748416.15,4081056.52
S,10,748426.21,4081056.82
S,10,748436.27,4081057.11
S,10,748446.32,4081057.52
S,10,748456.38,4081057.82
S,10,748466.60,4081058.23
S,10,748476.66,4081058.53
S,10,748486.72,4081058.82
S,10,748496.77,4081059.11
S,10,748506.83,4081059.41
S,10,748516.89,4081059.70
S,10,748526.95,4081060.11
S,10,748537.16,4081060.53
S,10,748547.22,4081060.83
S,10,748557.28,4081061.12
S,10,748567.34,4081061.41
S,10,748577.40,4081061.71
S,10,748587.45,4081062.12
S,10,748597.51,4081062.41
S,10,748607.73,4081062.83
S,10,748617.79,4081063.12
S,10,748627.85,4081063.42
S,10,748637.91,4081063.71
S,10,748647.96,4081064.01
S,10,748658.02,4081064.42
S,10,748668.08,4081064.71
S,10,748678.30,4081064.89
S,10,748688.36,4081065.19
S,10,748698.42,4081065.48
S,10,748708.48,4081065.77
S,10,748718.53,4081066.19
S,10,748728.59,4081066.48
S,10,748738.65,4081066.77
S,10,748748.71,4081067.07
S,10,748758.77,4081067.48
S,10,748768.82,4081067.78
S,10,748778.88,4081068.07
S,10,748787.02,4081068.31
S,10,748787.11,4081065.56
S,10,748778.96,4081065.33
S,10,748768.90,4081065.03
S,10,748758.85,4081064.74
S,10,748748.79,4081064.33
S,10,748738.73,4081064.03
S,10,748728.67,4081063.74
S,10,748718.61,4081063.44
S,10,748708.56,4081063.03
S,10,748698.50,4081062.74
S,10,748688.44,4081062.44
S,10,748678.38,4081062.15
S,10,748668.17,4081061.73
S,10,748658.11,4081061.44
S,10,748648.05,4081061.02
S,10,748637.99,4081060.73
S,10,748627.93,4081060.44
S,10,748617.88,4081060.14
S,10,748607.82,4081059.85
S,10,748597.59,4081059.79
S,10,748587.53,4081059.50
S,10,748577.48,4081059.08
S,10,748567.42,4081058.79
S,10,748557.36,4081058.50
S,10,748547.30,4081058.20
S,10,748537.24,4081057.91
S,10,748527.03,4081057.37
S,10,748516.97,4081056.96
S,10,748506.91,4081056.67
S,10,748496.85,4081056.37
S,10,748486.80,4081056.08
S,10,748476.74,4081055.78
S,10,748466.68,4081055.49
S,10,748456.46,4081055.07
S,10,748446.40,4081054.78
S,10,748436.35,4081054.37
S,10,748426.29,4081054.07
S,10,748416.23,4081053.78
S,10,748406.17,4081053.49
S,10,748396.11,4081053.19
S,10,748390.01,4081052.90
S,10,748390.09,4081050.15
S,10,748396.19,4081050.45
S,10,748406.25,4081050.74
S,10,748416.31,4081051.04
S,10,748426.37,4081051.33
S,10,748436.43,4081051.62
S,10,748446.48,4081052.04
S,10,748456.54,4081052.33
S,10,748466.76,4081052.75
S,10,748476.82,4081053.04
S,10,748486.88,4081053.34
S,10,748496.93,4081053.63
S,10,748506.99,4081053.92
S,10,748517.05,4081054.22
S,10,748527.11,4081054.63
S,10,748537.33,4081054.93
S,10,748547.39,4081055.22
S,10,748557.44,4081055.52
S,10,748567.50,4081055.81
S,10,748577.56,4081056.10
S,10,748587.62,4081056.52
S,10,748597.68,4081056.81
S,10,748607.89,4081057.23
S,10,748617.95,4081057.52
S,10,748628.01,4081057.81
S,10,748638.07,4081058.11
S,10,748648.13,4081058.40
S,10,748658.18,4081058.81
S,10,748668.24,4081059.11
S,10,748678.46,4081059.41
S,10,748688.52,4081059.70
S,10,748698.58,4081059.99
S,10,748708.64,4081060.29
S,10,748718.69,4081060.70
S,10,748728.75,4081061.00
S,10,748738.81,4081061.29
S,10,748748.87,4081061.58
S,10,748758.93,4081062.00
S,10,748768.98,4081062.29
S,10,748779.04,4081062.58
S,10,748787.19,4081062.82
S,10,748787.27,4081059.96
S,10,748779.13,4081059.72
S,10,748769.07,4081059.43
S,10,748759.01,4081059.14
S,10,748748.95,4081058.72
S,10,748738.90,4081058.43
S,10,748728.84,4081058.13
S,10,748718.78,4081057.84
S,10,748708.72,4081057.43
S,10,748698.66,4081057.13
S,10,748688.61,4081056.84
S,10,748678.55,4081056.55
S,10,748668.33,4081056.25
S,10,748658.27,4081055.95
S,10,748648.21,4081055.54
S,10,748638.15,4081055.25
S,10,748628.09,4081054.95
S,10,748618.04,4081054.66
S,10,748607.98,4081054.37
S,10,748597.76,4081054.07
S,10,748587.70,4081053.77
S,10,748577.64,4081053.36
S,10,748567.58,4081053.07
S,10,748557.53,4081052.77
S,10,748547.47,4081052.48
S,10,748537.41,4081052.19
S,10,748527.19,4081051.89
S,10,748517.13,4081051.47
S,10,748507.07,4081051.18
S,10,748497.01,4081050.89
S,10,748486.96,4081050.59
S,10,748476.90,4081050.30
S,10,748466.84,4081050.01
S,10,748456.62,4081049.59
S,10,748446.56,4081049.30
S,10,748436.51,4081048.88
S,10,748426.45,4081048.59
S,10,748416.39,4081048.30
S,10,748406.33,4081048.00
S,10,748396.27,4081047.71
S,10,748390.17,4081047.41
S,10,748390.25,4081044.79
S,10,748396.35,4081045.09
S,10,748406.41,4081045.38
S,10,748416.47,4081045.67
S,10,748426.52,4081045.97
S,10,748436.58,4081046.26
S,10,748446.64,4081046.67
S,10,748456.70,4081046.97
S,10,748466.92,4081047.26
S,10,748476.98,4081047.56
S,10,748487.04,4081047.85
S,10,748497.09,4081048.14
S,10,748507.15,4081048.44
S,10,748517.21,4081048.73
S,10,748527.27,4081049.14
S,10,748537.48,4081049.56
S,10,748547.54,4081049.86
S,10,748557.60,4081050.15
S,10,748567.66,4081050.44
S,10,748577.72,4081050.74
S,10,748587.77,4081051.15
S,10,748597.83,4081051.44
S,10,748608.05,4081051.74
S,10,748618.11,4081052.04
S,10,748628.17,4081052.33
S,10,748638.23,4081052.62
S,10,748648.29,4081052.92
S,10,748658.34,4081053.33
S,10,748668.40,4081053.62
S,10,748678.62,4081053.92
S,10,748688.68,4081054.22
S,10,748698.74,4081054.51
S,10,748708.80,4081054.80
S,10,748718.85,4081055.22
S,10,748728.91,4081055.51
S,10,748738.97,4081055.80
S,10,748749.03,4081056.10
S,10,748759.09,4081056.51
S,10,748769.14,4081056.81
S,10,748779.20,4081057.10
S,10,748787.35,4081057.34
S,10,748787.43,4081054.60
S,10,748779.28,4081054.36
S,10,748769.22,4081054.06
S,10,748759.17,4081053.77
S,10,748749.11,4081053.36
S,10,748739.05,4081053.06
S,10,748728.99,4081052.77
S,10,748718.93,4081052.47
S,10,748708.88,4081052.06
S,10,748698.82,4081051.77
S,10,748688.76,4081051.47
S,10,748678.70,4081051.18
S,10,748668.49,4081050.76
S,10,748658.43,4081050.47
S,10,748648.37,4081050.06
S,10,748638.31,4081049.76
S,10,748628.25,4081049.47
S,10,748618.20,4081049.17
S,10,748608.14,4081048.88
S,10,748597.92,4081048.58
S,10,748587.86,4081048.29
S,10,748577.80,4081047.88
S,10,748567.74,4081047.58
S,10,748557.69,4081047.29
S,10,748547.63,4081046.99
S,10,748537.57,4081046.70
S,10,748527.35,4081046.40
S,10,748517.29,4081045.99
S,10,748507.23,4081045.70
S,10,748497.17,4081045.40
S,10,748487.12,4081045.11
S,10,748477.06,4081044.82
S,10,748467.00,4081044.52
S,10,748456.78,4081044.22
S,10,748446.72,4081043.93
S,10,748436.66,4081043.52
S,10,748426.60,4081043.22
S,10,748416.55,4081042.93
S,10,748406.49,4081042.64
S,10,748396.43,4081042.34
S,10,748390.33,4081042.05
S,10,748390.41,4081039.30
S,10,748396.51,4081039.60
S,10,748406.57,4081039.89
S,10,748416.63,4081040.19
S,10,748426.68,4081040.48
S,10,748436.74,4081040.78
S,10,748446.80,4081041.19
S,10,748456.86,4081041.48
S,10,748467.07,4081041.90
S,10,748477.13,4081042.19
S,10,748487.19,4081042.49
S,10,748497.25,4081042.78
S,10,748507.31,4081043.07
S,10,748517.37,4081043.37
S,10,748527.42,4081043.78
S,10,748537.64,4081044.08
S,10,748547.70,4081044.37
S,10,748557.76,4081044.67
S,10,748567.82,4081044.96
S,10,748577.88,4081045.25
S,10,748587.93,4081045.67
S,10,748597.99,4081045.96
S,10,748608.21,4081046.26
S,10,748618.27,4081046.55
S,10,748628.33,4081046.85
S,10,748638.39,4081047.14
S,10,748648.45,4081047.43
S,10,748658.50,4081047.85
S,10,748668.56,4081048.14
S,10,748678.78,4081048.56
S,10,748688.84,4081048.85
S,10,748698.90,4081049.14
S,10,748708.96,4081049.44
S,10,748719.01,4081049.85
S,10,748729.07,4081050.15
S,10,748739.13,4081050.44
S,10,748749.19,4081050.73
S,10,748759.24,4081051.15
S,10,748769.30,4081051.44
S,10,748779.36,4081051.73
S,10,748787.50,4081051.97
S,10,748787.58,4081049.23
S,10,748779.44,4081048.99
S,10,748769.38,4081048.70
S,10,748759.32,4081048.40
S,10,748749.27,4081047.99
S,10,748739.21,4081047.70
S,10,748729.15,4081047.40
S,10,748719.09,4081047.11
S,10,748709.04,4081046.70
S,10,748698.98,4081046.40
S,10,748688.92,4081046.11
S,10,748678.86,4081045.82
S,10,748668.64,4081045.52
S,10,748658.58,4081045.22
S,10,748648.53,4081044.81
S,10,748638.47,4081044.52
S,10,748628.41,4081044.22
S,10,748618.35,4081043.93
S,10,748608.29,4081043.63
S,10,748598.07,4081043.22
S,10,748588.01,4081042.92
S,10,748577.96,4081042.51
S,10,748567.90,4081042.22
S,10,748557.84,4081041.92
S,10,748547.78,4081041.63
S,10,748537.72,4081041.34
S,10,748527.50,4081041.04
S,10,748517.45,4081040.62
S,10,748507.39,4081040.33
S,10,748497.33,4081040.04
S,10,748487.27,4081039.74
S,10,748477.21,4081039.45
S,10,748467.15,4081039.16
S,10,748456.94,4081038.74
S,10,748446.88,4081038.45
S,10,748436.82,4081038.03
S,10,748426.76,4081037.74
S,10,748416.71,4081037.45
S,10,748406.65,4081037.15
S,10,748396.59,4081036.86
S,10,748390.49,4081036.56
S,10,748390.57,4081033.82
S,10,748396.67,4081034.12
S,10,748406.73,4081034.41
S,10,748416.79,4081034.70
S,10,748426.84,4081035.00
S,10,748436.90,4081035.29
S,10,748446.96,4081035.70
S,10,748457.02,4081036.00
S,10,748467.24,4081036.30
S,10,748477.30,4081036.59
S,10,748487.36,4081036.88
S,10,748497.41,4081037.18
S,10,748507.47,4081037.47
S,10,748517.53,4081037.76
S,10,748527.59,4081038.18
S,10,748537.80,4081038.59
S,10,748547.86,4081038.89
S,10,748557.92,4081039.18
S,10,748567.98,4081039.47
S,10,748578.04,4081039.77
S,10,748588.09,4081040.18
S,10,748598.15,4081040.47
S,10,748608.37,4081040.77
S,10,748618.43,4081041.07
S,10,748628.49,4081041.36
S,10,748638.55,4081041.65
S,10,748648.61,4081041.95
S,10,748658.66,4081042.36
S,10,748668.72,4081042.65
S,10,748678.94,4081043.07
S,10,748689.00,4081043.37
S,10,748699.06,4081043.66
S,10,748709.12,4081043.95
S,10,748719.17,4081044.37
S,10,748729.23,4081044.66
S,10,748739.29,4081044.96
S,10,748749.35,4081045.25
S,10,748759.40,4081045.66
S,10,748769.46,4081045.96
S,10,748779.52,4081046.25
S,10,748787.66,4081046.49
S,10,748787.74,4081043.75
S,10,748779.60,4081043.51
S,10,748769.54,4081043.21
S,10,748759.48,4081042.92
S,10,748749.43,4081042.51
S,10,748739.37,4081042.21
S,10,748729.31,4081041.92
S,10,748719.25,4081041.63
S,10,748709.20,4081041.21
S,10,748699.14,4081040.92
S,10,748689.08,4081040.62
S,10,748679.02,4081040.33
S,10,748668.80,4081040.03
S,10,748658.74,4081039.74
S,10,748648.69,4081039.33
S,10,748638.63,4081039.03
S,10,748628.57,4081038.74
S,10,748618.51,4081038.44
S,10,748608.45,4081038.15
S,10,748598.23,4081037.73
S,10,748588.17,4081037.44
S,10,748578.12,4081037.03
S,10,748568.06,4081036.73
S,10,748558.00,4081036.44
S,10,748547.94,4081036.14
S,10,748537.88,4081035.85
S,10,748527.66,4081035.55
S,10,748517.61,4081035.14
S,10,748507.55,4081034.85
S,10,748497.49,4081034.55
S,10,748487.43,4081034.26
S,10,748477.37,4081033.97
S,10,748467.32,4081033.67
S,10,748457.10,4081033.25
S,10,748447.04,4081032.96
S,10,748436.98,4081032.55
S,10,748426.92,4081032.25
S,10,748416.87,4081031.96
S,10,748406.81,4081031.67
S,10,748396.75,4081031.37
S,10,748390.65,4081031.08
S,10,748390.73,4081028.33
S,10,748396.83,4081028.63
S,10,748406.89,4081028.93
S,10,748416.95,4081029.22
S,10,748427.00,4081029.51
S,10,748437.06,4081029.81
S,10,748447.12,4081030.22
S,10,748457.18,4081030.51
S,10,748467.40,4081030.81
S,10,748477.46,4081031.10
S,10,748487.52,4081031.40
S,10,748497.57,4081031.69
S,10,748507.63,4081031.98
S,10,748517.69,4081032.28
S,10,748527.75,4081032.69
S,10,748537.97,4081032.99
S,10,748548.03,4081033.28
S,10,748558.09,4081033.58
S,10,748568.14,4081033.87
S,10,748578.20,4081034.16
S,10,748588.26,4081034.58
S,10,748598.32,4081034.87
S,10,748608.53,4081035.41
S,10,748618.59,4081035.70
S,10,748628.65,4081036.00
S,10,748638.71,4081036.29
S,10,748648.77,4081036.58
S,10,748658.82,4081037.00
S,10,748668.88,4081037.29
S,10,748679.10,4081037.47
S,10,748689.16,4081037.76
S,10,748699.22,4081038.06
S,10,748709.28,4081038.35
S,10,748719.34,4081038.76
S,10,748729.39,4081039.06
S,10,748739.45,4081039.35
S,10,748749.51,4081039.65
S,10,748759.57,4081040.06
S,10,748769.62,4081040.35
S,10,748779.68,4081040.65
S,10,748787.83,4081040.88
S,10,748787.90,4081038.38
S,10,748779.76,4081038.14
S,10,748769.70,4081037.85
S,10,748759.64,4081037.55
S,10,748749.58,4081037.14
S,10,748739.53,4081036.85
S,10,748729.47,4081036.55
S,10,748719.41,4081036.26
S,10,748709.35,4081035.85
S,10,748699.29,4081035.55
S,10,748689.24,4081035.26
S,10,748679.18,4081034.97
S,10,748668.96,4081034.43
S,10,748658.90,4081034.13
S,10,748648.85,4081033.72
S,10,748638.79,4081033.43
S,10,748628.73,4081033.13
S,10,748618.67,4081032.84
S,10,748608.61,4081032.55
S,10,748598.39,4081032.25
S,10,748588.33,4081031.95
S,10,748578.28,4081031.54
S,10,748568.22,4081031.25
S,10,748558.16,4081030.95
S,10,748548.10,4081030.66
S,10,748538.04,4081030.37
S,10,748527.83,4081029.95
S,10,748517.77,4081029.54
S,10,748507.71,4081029.24
S,10,748497.65,4081028.95
S,10,748487.60,4081028.66
S,10,748477.54,4081028.36
S,10,748467.48,4081028.07
S,10,748457.26,4081027.77
S,10,748447.20,4081027.48
S,10,748437.14,4081027.06
S,10,748427.08,4081026.77
S,10,748417.03,4081026.48
S,10,748406.97,4081026.18
S,10,748396.91,4081025.89
S,10,748390.81,4081025.59
S,10,748390.88,4081022.97
S,10,748396.99,4081023.27
S,10,748407.04,4081023.56
S,10,748417.10,4081023.85
S,10,748427.16,4081024.15
S,10,748437.22,4081024.44
S,10,748447.28,4081024.85
S,10,748457.33,4081025.15
S,10,748467.56,4081025.33
S,10,748477.62,4081025.62
S,10,748487.68,4081025.91
S,10,748497.73,4081026.21
S,10,748507.79,4081026.50
S,10,748517.85,4081026.79
S,10,748527.91,4081027.21
S,10,748538.13,4081027.51
S,10,748548.19,4081027.80
S,10,748558.25,4081028.09
S,10,748568.30,4081028.39
S,10,748578.36,4081028.68
S,10,748588.42,4081029.09
S,10,748598.48,4081029.39
S,10,748608.69,4081029.92
S,10,748618.75,4081030.22
S,10,748628.81,4081030.51
S,10,748638.87,4081030.80
S,10,748648.93,4081031.10
S,10,748658.98,4081031.51
S,10,748669.04,4081031.81
S,10,748679.25,4081032.34
S,10,748689.31,4081032.64
S,10,748699.37,4081032.93
S,10,748709.43,4081033.22
S,10,748719.48,4081033.64
S,10,748729.54,4081033.93
S,10,748739.60,4081034.22
S,10,748749.66,4081034.52
S,10,748759.72,4081034.93
S,10,748769.77,4081035.23
S,10,748779.83,4081035.52
S,10,748787.98,4081035.76
S,10,748788.07,4081032.66
S,10,748779.92,4081032.42
S,10,748769.87,4081032.13
S,10,748759.81,4081031.83
S,10,748749.75,4081031.42
S,10,748739.69,4081031.12
S,10,748729.63,4081030.83
S,10,748719.58,4081030.54
S,10,748709.52,4081030.12
S,10,748699.46,4081029.83
S,10,748689.40,4081029.54
S,10,748679.34,4081029.24
S,10,748669.12,4081028.94
S,10,748659.06,4081028.65
S,10,748649.01,4081028.24
S,10,748638.95,4081027.94
S,10,748628.89,4081027.65
S,10,748618.83,4081027.36
S,10,748608.77,4081027.06
S,10,748598.55,4081026.76
S,10,748588.49,4081026.47
